"Bond","SP500","EAFE","SPGSCI"
"Q2y_1993",-0.023934898,0.341282361,0.341323075,0.341329462
"Q3y_1993",-0.034173157,0.344724538,0.344724268,0.34472435
"Q4y_1993",-0.034333711,0.344806869,0.344799462,0.344727379
"Q1y_1994",-0.00729546,0.335765328,0.3357649,0.335765232
"Q2y_1994",0.06849945,0.310496491,0.31050196,0.310502099
"Q3y_1994",0.111899449,0.296033449,0.296033605,0.296033498
"Q4y_1994",0.100771969,0.299761392,0.299774275,0.299692364
"Q1y_1995",0.108961911,0.29700278,0.296998474,0.297036835
"Q2y_1995",0.1316929,0.289408551,0.289441636,0.289456913
"Q3y_1995",0.156982093,0.281068243,0.280913617,0.281036048
"Q4y_1995",0.130832787,0.289691049,0.289648785,0.289827379
"Q1y_1996",0.142356026,0.285889075,0.28588437,0.285870529
"Q2y_1996",0.208612804,0.263841213,0.26374412,0.263801864
"Q3y_1996",0.250020469,0.250014351,0.2499683,0.249996879
"Q4y_1996",0.140424046,0.286511384,0.286507883,0.286556687
"Q1y_1997",0.128337728,0.290628369,0.290547748,0.290486154
"Q2y_1997",0.124297092,0.291901069,0.2919004,0.291901439
"Q3y_1997",0.131126553,0.289568888,0.289632895,0.289671664
"Q4y_1997",0.127910341,0.290655539,0.290705024,0.290729097
"Q1y_1998",0.085672331,0.304776049,0.304775608,0.304776012
"Q2y_1998",0.091219513,0.302929639,0.302924572,0.302926276
"Q3y_1998",0.080039669,0.306673575,0.306672919,0.306613836
"Q4y_1998",0.02148361,0.326172229,0.326172139,0.326172023
"Q1y_1999",0.022976809,0.325674459,0.325674496,0.325674236
"Q2y_1999",0.070222122,0.309912712,0.309910931,0.309954234
"Q3y_1999",0.075858454,0.308047298,0.308047055,0.308047193
"Q4y_1999",0.074657711,0.308448769,0.308444107,0.308449413
"Q1y_2000",0.081188353,0.306285647,0.306246458,0.306279542
"Q2y_2000",0.063530525,0.312156517,0.31215614,0.312156818
"Q3y_2000",0.062503297,0.312499927,0.312497624,0.312499153
"Q4y_2000",0.040698122,0.319757619,0.319789472,0.319754788
"Q1y_2001",0.023689948,0.325436847,0.325436605,0.3254366
"Q2y_2001",0.001707443,0.332814601,0.332761015,0.332716941
"Q3y_2001",0.006605726,0.331131477,0.331131306,0.331131491
"Q4y_2001",-0.033803362,0.344601171,0.344601101,0.34460109
"Q1y_2002",-0.03310025,0.344380762,0.344350788,0.344368701
"Q2y_2002",-0.049147128,0.349737211,0.349706249,0.349703669
"Q3y_2002",-0.053515957,0.351143687,0.351178473,0.351193797
"Q4y_2002",-0.072023991,0.357341303,0.357341346,0.357341342
"Q1y_2003",-0.079269783,0.359739972,0.359767226,0.359762585
"Q2y_2003",-0.075783107,0.358571084,0.358630098,0.358581925
"Q3y_2003",-0.075033177,0.358344556,0.358344253,0.358344367
"Q4y_2003",-0.087190231,0.362396583,0.362396753,0.362396895
"Q1y_2004",-0.093663489,0.364583291,0.364502518,0.36457768
"Q2y_2004",-0.098122328,0.366035021,0.366042228,0.366045079
"Q3y_2004",-0.085557721,0.361803934,0.361878248,0.361875538
"Q4y_2004",-0.092701491,0.364258593,0.36427856,0.364164338
"Q1y_2005",-0.102622854,0.367540848,0.367540812,0.367541194
"Q2y_2005",-0.083920537,0.361318409,0.361289148,0.36131298
"Q3y_2005",-0.089787174,0.363244653,0.363300903,0.363241619
"Q4y_2005",-0.088385493,0.362795255,0.362795076,0.362795162
"Q1y_2006",-0.076115412,0.358705041,0.358705181,0.35870519
"Q2y_2006",-0.066215436,0.355468241,0.355388093,0.355359102
"Q3y_2006",-0.060465466,0.35348851,0.353488486,0.35348847
"Q4y_2006",-0.040027486,0.346675697,0.346675835,0.346675954
"Q1y_2007",-0.040551496,0.346907485,0.346933311,0.3467107
"Q2y_2007",-0.056926562,0.352342959,0.352318466,0.352265137
"Q3y_2007",-0.059464531,0.353154985,0.353154585,0.353154962
"Q4y_2007",-0.069030246,0.356343299,0.356374841,0.356312106
"Q1y_2008",-0.076924981,0.358968727,0.359027968,0.358928286
"Q2y_2008",-0.084176613,0.361444094,0.361317451,0.361415067
"Q3y_2008",-0.076459125,0.358819573,0.358819762,0.35881979
"Q4y_2008",0.00068471,0.333109948,0.333118689,0.333086653
"Q1y_2009",0.014425224,0.328525047,0.328524893,0.328524836
"Q2y_2009",0.022281812,0.32590904,0.32589113,0.325918018
"Q3y_2009",0.019620165,0.326793099,0.326793356,0.32679338
"Q4y_2009",0.026611422,0.324462648,0.324462937,0.324462994
"Q1y_2010",0.035689493,0.3214368,0.32143684,0.321436867
"Q2y_2010",0.048640695,0.317119579,0.317117769,0.317121957
"Q3y_2010",0.014345457,0.328551625,0.328551204,0.328551714
