"Bond","SP500","EAFE","SPGSCI"
"Q3y_2002",0.894464326,0,0.041244023,0.064291652
"Q4y_2002",0.898730022,0,0.024748299,0.076521679
"Q1y_2003",0.889599299,0,0.038333099,0.072067602
"Q2y_2003",0.918853089,0,0.047083408,0.034063503
"Q3y_2003",0.912198748,0,0.051578533,0.036222719
"Q4y_2003",0.790557413,0.010547913,0.126600769,0.072293905
"Q1y_2004",0.778285875,0.01581121,0.118165176,0.087737739
"Q2y_2004",0.769022866,0.012817109,0.121056394,0.09710363
"Q3y_2004",0.722884203,0.042266261,0.111417556,0.123431981
"Q4y_2004",0.74139156,0.039334205,0.118073244,0.101200992
"Q1y_2005",0.749229443,0.038114829,0.137683274,0.074972454
"Q2y_2005",0.731977492,0.164483869,0,0.103538639
"Q3y_2005",0.737228289,0.168812971,0,0.093958739
"Q4y_2005",0.725745648,0.079016041,0.117998788,0.077239523
"Q1y_2006",0.745952886,0.092043831,0.123170232,0.038833051
"Q2y_2006",0.7420204,0.105658723,0.122234911,0.030085966
"Q3y_2006",0.746637938,0.109333002,0.101901983,0.042127076
"Q4y_2006",0.719634495,0.262930708,0.002120222,0.015314574
"Q1y_2007",0.7030424,0.288396551,0.000160851,0.008400198
"Q2y_2007",0.693954444,0.282389217,0,0.023656339
"Q3y_2007",0.701974524,0.25760912,0,0.040416355
"Q4y_2007",0.725285103,0.235713116,0,0.039001781
"Q1y_2008",0.735902869,0.219471308,0,0.044625822
"Q2y_2008",0.766161078,0.187065851,0,0.046773071
"Q3y_2008",0.789468728,0.139993026,0,0.070538246
"Q4y_2008",0.894736124,0.083580857,0,0.021683019
"Q1y_2009",0.922379221,0.077620779,0,0
"Q2y_2009",0.946331367,0.053668633,0,0
"Q3y_2009",0.935436401,0.064563599,0,0
"Q4y_2009",0.920746628,0.079253372,0,0
"Q1y_2010",0.897203893,0.102796107,0,0
"Q2y_2010",0.897523312,0.102476688,0,0
"Q3y_2010",0.991625747,0,0.008374253,0
