"Bond","SP500","EAFE","SPGSCI"
"Q2y_2006",-0.066197343,0.355413696,0.3553814,0.355402247
"Q3y_2006",-0.060464411,0.353505652,0.3534707,0.353488059
"Q4y_2006",-0.04002749,0.346675819,0.346675743,0.346675928
"Q1y_2007",-0.040548339,0.346880165,0.346835162,0.346833012
"Q2y_2007",-0.056924795,0.352308704,0.352308603,0.352307488
"Q3y_2007",-0.059460178,0.353213024,0.352946875,0.35330028
"Q4y_2007",-0.069025214,0.356346294,0.356361608,0.356317313
"Q1y_2008",-0.076921136,0.358956774,0.358981459,0.358982903
"Q2y_2008",-0.084197381,0.361446451,0.361464085,0.361286844
"Q3y_2008",-0.076455737,0.358810986,0.358856872,0.358787879
"Q4y_2008",0.000684912,0.333122007,0.333113605,0.333079477
"Q1y_2009",0.014425221,0.328524935,0.328525026,0.328524817
"Q2y_2009",0.022284572,0.325926967,0.325850216,0.325938245
"Q3y_2009",0.019620189,0.326793331,0.326793211,0.326793268
"Q4y_2009",0.026611401,0.324462903,0.324462855,0.324462842
"Q1y_2010",0.035679403,0.321456191,0.321454384,0.321410022
"Q2y_2010",0.048642402,0.317072423,0.317145222,0.317139953
"Q3y_2010",0.01434544,0.3285515,0.328551543,0.328551518
