"Bond","SP500","EAFE","SPGSCI"
"Q3y_1993",0.895931374,0.014943389,0,0.089125237
"Q4y_1993",0.851522948,0.003438314,0,0.145038738
"Q1y_1994",0.851704663,0.032112658,0,0.116182679
"Q2y_1994",0.671600297,0.118012732,0,0.210386971
"Q3y_1994",0.778651522,0.068755919,0.012717353,0.139875206
"Q4y_1994",0.773373346,0.048043787,0.020732171,0.157850695
"Q1y_1995",0.864130812,0.005032311,0.004630815,0.126206061
"Q2y_1995",0.819969172,0,0.009504932,0.170525897
"Q3y_1995",0.694467154,0.056146221,0.007574318,0.241812307
"Q4y_1995",0.7969658,0.008069816,0,0.194964383
"Q1y_1996",0.921925207,0,0,0.078074793
"Q2y_1996",0.838166107,0.020327944,0.023373284,0.118132666
"Q3y_1996",0.867834081,0.026638043,0.00937855,0.096149326
"Q4y_1996",0.915161573,0,0.004882522,0.079955905
"Q1y_1997",0.889288529,0,0.018514802,0.092196669
"Q2y_1997",0.907316626,0,0.01829676,0.074386613
"Q3y_1997",0.937742118,0,0,0.062257882
"Q4y_1997",0.890384034,0,0,0.109615966
"Q1y_1998",0.970392013,0,0,0.029607987
"Q2y_1998",0.969094714,0,0,0.030905286
"Q3y_1998",0.974236027,0,0,0.025763973
"Q4y_1998",0.990021346,0,0,0.009978654
"Q1y_1999",0.999854825,0,0,0.000145175
"Q2y_1999",0.98363379,0,0.01636621,0
"Q3y_1999",0.980595632,0,0.014837306,0.004567061
"Q4y_1999",0.981605951,0,0.013452486,0.004941562
"Q1y_2000",0.986841446,0,0.013158554,0
"Q2y_2000",0.985457733,0,0.014542267,0
"Q3y_2000",0.982428266,0,0.017571734,0
"Q4y_2000",0.989230425,0,0.010769575,0
"Q1y_2001",0.972840649,0,0.027159351,0
"Q2y_2001",0.986817033,0,0.013182967,0
"Q3y_2001",0.987374971,0,0.012625029,0
"Q4y_2001",0.977521063,0,0.022478937,0
"Q1y_2002",0.918568181,0,0.066394185,0.015037635
"Q2y_2002",0.887081771,0,0.093493773,0.019424456
"Q3y_2002",0.902808316,0,0.077187715,0.020003969
"Q4y_2002",0.920517081,0,0.057150532,0.022332387
"Q1y_2003",0.912954707,0,0.069756259,0.017289034
"Q2y_2003",0.931448932,0,0.068551068,0
"Q3y_2003",0.944937194,0,0.055062806,0
"Q4y_2003",0.821793425,0.021328176,0.124255167,0.032623232
"Q1y_2004",0.851427705,0.021237083,0.089253424,0.038081788
"Q2y_2004",0.888858607,0.015974062,0.07503821,0.020129121
"Q3y_2004",0.819434673,0.051969567,0.08288097,0.04571479
"Q4y_2004",0.853453576,0.061079824,0.066511199,0.0189554
"Q1y_2005",0.867377849,0.081248468,0.039695047,0.011678636
"Q2y_2005",0.867049523,0.102641108,0.013714081,0.016595287
"Q3y_2005",0.880903405,0.094180023,0.012620581,0.012295991
"Q4y_2005",0.814918279,0.167475873,0,0.017605848
"Q1y_2006",0.8458641,0.145594628,0,0.008541271
"Q2y_2006",0.83935201,0.153057684,0,0.007590306
"Q3y_2006",0.873236908,0.118770065,0,0.007993026
"Q4y_2006",0.838837208,0.143804843,0,0.017357949
"Q1y_2007",0.836727511,0.145850225,0,0.017422264
"Q2y_2007",0.817635723,0.157310561,0,0.025053716
"Q3y_2007",0.82567672,0.137713269,0,0.036610011
"Q4y_2007",0.85967411,0.117404103,0,0.022921787
"Q1y_2008",0.848659031,0.126109885,0,0.025231084
"Q2y_2008",0.867603058,0.109426826,0,0.022970116
"Q3y_2008",0.88309188,0.088239133,0,0.028668987
"Q4y_2008",0.899167529,0.085954835,0,0.014877636
"Q1y_2009",0.86874826,0.116128653,0,0.015123087
"Q2y_2009",0.903260525,0.077210184,0,0.019529291
"Q3y_2009",0.927345073,0.059272508,0,0.013382418
"Q4y_2009",0.927634227,0.050364349,0,0.022001423
"Q1y_2010",0.881877386,0.069016256,0,0.049106359
"Q2y_2010",0.906715576,0.062582293,0,0.030702131
"Q3y_2010",0.938538701,0.048432762,0,0.013028537
